id,source,institution,title,region,employment,recruitmentType,regionRestriction,start,deadline,status,track,fit,limitation,verified,quality,qualification,process,interview,certificates,url
"JA-80","JOB-ALIO","한국투자공사","한국투자공사 2026년 신입직원 채용","서울","정규직","신입","상세공고 확인","2026.08.27","2026-09-18","진행중","신입·정규직","우선검토","제한 문구 미탐지","상세 페이지 확인","정상","- 학력, 연령, 성별 등에 관계없이 지원 가능(채용 확정 후 즉시 근무 가능한 자) - 남자의 경우 병역 기피 사실이 없는 자 - 국가공무원법 제33조 각호 및 공사 인사규정에 명시된 채용 결격사유에 해당되지 않는 자 - 해외투자 전문기관인 공사의 직무수행에 필수적인 아래의 어학요건을 최소 1개 이상 충족하는 등 모집부문별 자격요건을 만족하는 자 * 투자분야 : TOEIC 900점(또는 New TEPS 370점, TOEFL(IBT) 105점, TOEIC Speaking 160점(AL), OPIc (IH)) 이상 * 리스크분야/경영분야/IT분야 : TOEIC 850점(또는 New TEPS 336점, TOEFL(IBT) 98점, TOEIC Speaking 140점(IH), OPIc (IM3)) 이상","○ 전형절차 : 서류전형 > 필기전형 > 온라인 인성검사 > 1차 면접전형 > 2차 면접전형 > 최종합격자 발표 ○ 서류전형 - 선발인원: 모집부문별 채용인원의 30배수 - 선발방법: 응시자격을 충족한 적격 지원자를 대상으로 서류평가 - 동점자 처리기준: 전원 합격 처리 ○ 필기전형 - 선발인원: 모집부문별 채용인원의 10배수 - 평가방법: 직무능력평가(200점) - 평가기준: 모집부문별 상위 득점자 순으로 선발 - 동점자 처리기준: 취업지원대상자(보훈), 직무능력평가 고득점자 순으로 선발하되, 동점자 중 취업지원대상자가 없고 직무능력평가가 동점일 경우에는 동점자 전원 1차 면접기회 부여(동 기준에 한하여 선발인원 초과 가능) ※ 필기전형 합격자를 대상으로 온라인 인성검사 실시 ○ 1차 면접전형 - 선발인원: 모집부문별 채용인원의 3배수 - 평가방법 및 기준: 실무자 직무역량 면접 실시(PT면접, 코딩역량평가 포함) * 투자 : 실무자면접(70) + 영어 PT면접(30) * 리스크 : 실무자면접(70) + PT면접(30) * 경영 : 실무자면접(70) + PT면접(30) * IT : 실무자면접(60) + PT면접(20) + 코딩역량평가(20) - 동점자 처리기준: 모집부문별 동점자 전원에게 2차 면접기회 부여(동 기준에 한해 선발인원 가능) - 모집부문별 적격자가 없다고 판단되는 경우, 선발인원 미만으로 선발하거나 미선발 가능 ○ 2차 면접전형 - 선발인원: 모집부문별 채용인원의 1배수 - 평가방법: 임원 면접 실시 - 평가기준: 지원자의 인성, 역량 등 조직적합성에 대해 종합적으로 평가 - 동점자 처리기준: 취업지원대상자(보훈), 1차 면접 고득점자, 필기전형 고득점자 순으로 선발 - 모집부문별 적격자가 없다고 판단되는 경우, 1배수 미만으로 선발하거나 미선발 가능 ○ 고용형태 :…","○ 전형절차 : 서류전형 > 필기전형 > 온라인 인성검사 > 1차 면접전형 > 2차 면접전형 > 최종합격자 발표 ○ 서류전형 - 선발인원: 모집부문별 채용인원의 30배수 - 선발방법: 응시자격을 충족한 적격 지원자를 대상으로 서류평가 - 동점자 처리기준: 전원 합격 처리 ○ 필기전형 - 선발인원: 모집부문별 채용인원의 10배수 - 평가방법: 직무능력평가(200점) - 평가기준: 모집부문별 상위 득점자 순으로 선발 - 동점자 처리기준: 취업지원대상자(보훈), 직무능력평가 고득점자 순으로 선발하되, 동점자 중 취업지원대상자가 없고 직무능력평가가 동점일 경우에는 동점자 전원 1차 면접기회 부여(동 기준에 한하여 선발인원 초과 가능) ※ 필기전형 합격자를 대상으로 온라인 인성검사 실시 ○ 1차 면접전형 - 선발인원: 모집부문별 채용인원의 3배수 - 평가방법 및 기준: 실무자 직무역량 면접 실시(PT면접, 코딩역량평가 포함) * 투자 : 실무자면접(70) + 영어 PT면접(30) * 리스크…","어학, TOEIC","https://job.alio.go.kr/recruitview.do?idx=304335"
"JA-79","JOB-ALIO","기초과학연구원","제2026-3회 중이온가속기연구소 별정직 직원 채용 공고","대전","비정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-11","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304334"
"JA-78","JOB-ALIO","전북대학교병원","2026년 임상교수요원(임상교수) 채용 공고","전북","정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-09","진행중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304333"
"JA-77","JOB-ALIO","한국전력공사","2026년도 제1차 전문·사무직원 채용공고","서울 외 5","정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-10","진행중","정규직(세부 확인)","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304332"
"JA-76","JOB-ALIO","한국여성인권진흥원","2026년 한국여성인권진흥원 제5차 채용 공고","서울","무기계약직 외 2","상세공고 확인","상세공고 확인","2026.08.27","2026-09-10","진행중","무기계약·공무직","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304330"
"JA-75","JOB-ALIO","한국환경공단","2026년도 한국환경공단 하반기 개방형 직위(정선수도사업소장) 공개모집 공고","강원","비정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-10","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304324"
"JA-74","JOB-ALIO","한국장애인고용공단","[한국장애인고용공단 서울지역본부·강원지사] 기간제근로자 통합채용 공고","서울 외 1","비정규직 외 1","상세공고 확인","상세공고 확인","2026.08.27","2026-09-09","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304323"
"JA-73","JOB-ALIO","한국조세재정연구원","[한국조세재정연구원] 2026년도 제3차 체험형 청년인턴 신규채용","서울 외 1","청년인턴(체험형)","상세공고 확인","상세공고 확인","2026.08.27","2026-09-10","진행중","체험형·청년인턴","우선검토","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304319"
"JA-72","JOB-ALIO","한국조세재정연구원","[한국조세재정연구원] 2026년도 제5차 위촉직 직원모집","서울 외 1","비정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-10","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304318"
"JA-71","JOB-ALIO","국립호남권생물자원관","국립호남권생물자원관 기간제근로자(육아휴직 대체) 채용공고","전남광주","비정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-11","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304300"
"JA-70","JOB-ALIO","한국보훈복지의료공단","[본사] 한국보훈복지의료공단 대전보훈병원장(별정직) 공개모집 공고","대전","정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-10","진행중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304299"
"JA-69","JOB-ALIO","한국방송통신전파진흥원","한국방송통신전파진흥원 체험형 청년인턴 채용 공고","전남광주","청년인턴(체험형)","상세공고 확인","상세공고 확인","2026.08.27","2026-09-10","진행중","체험형·청년인턴","우선검토","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304282"
"JA-68","JOB-ALIO","한국방송통신전파진흥원","한국방송통신전파진흥원 휴직 대체인력(대체인력뱅크) 채용 공고","전남광주","비정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-10","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304281"
"JA-67","JOB-ALIO","한국방송통신전파진흥원","한국방송통신전파진흥원 경력·신입 직원 채용 공고","대구 외 2","무기계약직 외 1","신입+경력","상세공고 확인","2026.08.27","2026-09-10","진행중","제한경쟁·조건부","조건 충족자만","보훈 관련 제한경쟁","상세 페이지 확인","정상","□응시자격 ○ 공통사항 - KCA 인사규정 ""[별표 1] 직원채용 공통자격기준"" 적용 - 성별, 병역 제한 없으며, 임용일 기준 근무가능자 - 임용일 기준 정년 만 60세 미만. 단, 미화(공무직)는 정년 만 65세 미만 - KCA 인사규정 제12조(결격사유)에 해당되지 않는 자 ○ 시설관리(기계) - 기계설비유지관리자(고급) 이상 자격을 보유한 자 ○ 미화(보훈) - 「국가유공자 등 예우 및 지원에 관한 법률」 등 보훈관련 법령에 따라 취업지원대상자 증명서 발급이 가능한 자 ※ 세부내용 채용공고문 참조","□ 전형방법 ○ 6급, 7급 : 서류·AI전형 → 면접전형 - (서류·AI전형) 평가항목별로 평가한 서류전형 평균점수와 AI전형을 합산한 점수에 가점을 적용하여 채용예정 인원의 5배수 내에서 고득점자 순으로 선발 - (면접전형) 채용분야별 면접 평가 후 평균점수에 가점을 적용하여 70점 이상자 중 고득점자 순으로 최종 합격자 선발 * 동점자 발생 시 취업지원대상자, 서류·AI 전형, AI역량검사 고득점자 순 선발 ○ 공무직 : 서류전형 → 면접전형 - (서류전형) 평가항목별로 평가한 서류전형 평균점수에 가점을 적용하여 70점 이상자 중 채용예정 인원의 10배수 내에서 고득점자 순으로 선발 - (면접전형) 채용분야별 면접 평가 후 평균점수에 가점을 적용하여 70점 이상자 중 고득점자 순으로 최종 합격자 선발 * 동점자 발생 시 취업지원대상자, 서류전형 고득점자 순 선발 ※ 세부내용 채용공고문 참조 □ 전형일정 ○ 채용공고 및 접수(AI 역량검사 병행) : '26. 8. 27.(목) ~ '26. 9. 10.(목) / 홈페이지, 알리오 / 접수처 : https://kcarecruit.kr ○ 1차 전형(서류·AI 전형, 공무직은 서류) 인재선발시험위원회 : '26. 9. 15.(화) ~ '26. 9. 17.(목) / 나주 ○ 1차 전형(서류·AI 전형, 공무직은 서류) 합격자 발표 : '26. 9. 22.(화) / 홈페이지, 이메일, 개별문자 ○ 입사지원서 증빙서류 제출 : '26. 9. 22.(화) ~ '26. 9. 27.(일) / 나주 ○ 2차 전형(면접) 인재선발시험위원회 : '26. 9. 30.(수) ~ '26. 10. 2.(금) / 나주 ○ 2차 전형(면접) 합격자 발표 : '26. 10. 8.(목) / 홈페이지, 이메일, 개별문자 ○ 채용 구비서류 제출 : '26. 10. 8.…","□ 전형방법 ○ 6급, 7급 : 서류·AI전형 → 면접전형 - (서류·AI전형) 평가항목별로 평가한 서류전형 평균점수와 AI전형을 합산한 점수에 가점을 적용하여 채용예정 인원의 5배수 내에서 고득점자 순으로 선발 - (면접전형) 채용분야별 면접 평가 후 평균점수에 가점을 적용하여 70점 이상자 중 고득점자 순으로 최종 합격자 선발 * 동점자 발생 시 취업지원대상자, 서류·AI 전형, AI역량검사 고득점자 순 선발 ○ 공무직 : 서류전형 → 면접전형 - (서류전형) 평가항목별로 평가한 서류전형 평균점수에 가점을 적용하여 70점 이상자 중 채용예정 인원의 10배수 내에서 고득점자 순으로 선발 - (면접전형) 채용분야별 면접 평가 후 평균점수에 가점을 적용하여 70점 이상자 중 고득점자 순으로 최종 합격자 선발 * 동점자 발생 시 취업지원대상자, 서류전형 고득점자 순 선발 ※ 세부내용 채용공고문 참조 □ 전형일정 ○ 채용공고 및 접수(AI 역량검사 병행) : '26 / (일) / 나주 …","한국사","https://job.alio.go.kr/recruitview.do?idx=304279"
"JA-66","JOB-ALIO","새만금개발공사","2026년 새만금개발공사 수시채용","전북","정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-11","진행중","정규직(세부 확인)","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304268"
"JA-65","JOB-ALIO","한국토지주택공사","한국토지주택공사 사내변호사 채용 공고","경기 외 1","비정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-11","진행중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304252"
"JA-64","JOB-ALIO","한국법무보호복지공단","2026년 한국법무보호복지공단 경기남부지부 보호직(육아휴직대체직) 공개경쟁채용시험 공고","경기","비정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-11","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304229"
"JA-63","JOB-ALIO","국립생태원","2026년 제1차 국립생태원 기간제근로자(육아휴직 대체) 채용 공고","충남 외 3","비정규직","상세공고 확인","상세공고 확인","2026.08.27","2026-09-11","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304219"
